event_id,user_id,session_id,event_type,product_id,product_name,category,price,timestamp,device,country,revenue,quantity
9c09d9b0-fa33-4f3e-b0b8-def838747465,user_0006,11bec805,page_view,prod_0030,Upgradable context-sensitive support,Home,374.02,2025-11-13T19:37:15.451591,tablet,FR,,
e1bfe10f-1e82-4f44-9e39-bd0a72436fde,user_0001,4f24c26e,add_to_cart,prod_0005,Profound client-driven knowledgebase,Clothing,84.01,2025-11-09T14:19:27.451591,tablet,US,,
9127723a-61eb-4f2f-9869-a733bd6646cd,user_0022,72a1b782,page_view,prod_0030,Upgradable context-sensitive support,Home,374.02,2025-11-04T01:07:38.451591,tablet,DE,,
2695f6bf-0542-49d9-b74d-ca6123bf2b55,user_0001,2dd0329b,page_view,prod_0006,Focused bi-directional hierarchy,Books,301.87,2025-11-14T23:53:02.451591,tablet,UK,,
d91af5d2-6c8c-4a6d-a43c-ff3e1698d019,user_0064,ceb6b17b,page_view,prod_0024,Synchronized background analyzer,Eletronics,147.03,2025-11-07T23:50:18.451591,mobile,DE,,
c7325a69-12dc-4e86-80b2-f3aa9f4ef3de,user_0037,15fc14df,page_view,prod_0011,Assimilated empowering contingency,Clothing,64.6,2025-11-13T10:21:20.451591,mobile,BR,,
ef5dec9e-52ca-489f-880c-93af9691c8a3,user_0076,7a5f7f1c,page_view,prod_0035,Organized well-modulated knowledge user,Home,106.62,2025-11-30T09:14:16.451591,desktop,DE,,
ce81de29-e15a-4cee-9823-c4e62abb818b,user_0097,9bb10d71,add_to_cart,prod_0045,Profound foreground hardware,Sports,63.13,2025-11-22T01:11:47.451591,mobile,FR,,
c17e291f-2bea-426c-9e4c-691d29f774ad,user_0034,7195af8d,page_view,prod_0047,Customer-focused web-enabled moratorium,Home,236.84,2025-11-18T12:10:31.451591,tablet,FR,,
02a896de-331d-4ade-8eba-c2836b10c384,user_0027,70773d4d,page_view,prod_0009,Persistent 3rdgeneration toolset,Home,238.92,2025-11-05T19:33:20.451591,tablet,DE,,
a5d92c89-4f2d-4fcf-83f2-e17d314e11ed,user_0092,56bac4f1,page_view,prod_0037,Optional asynchronous standardization,Clothing,370.23,2025-11-13T09:09:01.451591,desktop,DE,,
2981667e-1ce7-4994-8465-cbcd6510df66,user_0001,998b12c5,page_view,prod_0008,Decentralized fault-tolerant model,Clothing,236.01,2025-11-06T23:24:55.451591,desktop,UK,,
81ee78c6-a1e1-481a-8e31-c67890f00e46,user_0071,77d0be1c,page_view,prod_0016,Universal homogeneous pricing structure,Eletronics,148.47,2025-11-25T07:08:57.451591,tablet,BR,,
5175978a-75c7-4010-b845-ee002e74f2b1,user_0057,2bd7f884,page_view,prod_0014,Switchable cohesive hierarchy,Books,490.75,2025-11-12T23:29:21.451591,desktop,BR,,
87e78a4a-ecf6-4d40-8915-2b5dc8d683ad,user_0076,d72718ea,page_view,prod_0034,Inverse interactive Graphical User Interface,Sports,250.76,2025-11-18T11:35:18.451591,mobile,DE,,
b813c60f-f6e6-4a57-83c9-b60f465db118,user_0059,486d4616,page_view,prod_0039,Persevering tertiary instruction set,Home,403.39,2025-11-08T15:08:59.451591,tablet,US,,
609624b3-d1e2-4798-9275-eeaeeb527696,user_0021,57b3fd49,page_view,prod_0034,Inverse interactive Graphical User Interface,Sports,250.76,2025-11-09T16:55:10.451591,mobile,FR,,
cfa059ac-660a-45a9-a793-5f236b7a4cf0,user_0025,de50ca54,purchase,prod_0035,Organized well-modulated knowledge user,Home,106.62,2025-11-23T01:16:23.451591,desktop,CA,106.62,1.0
7b7dca35-653f-42d8-857c-68923ae9efea,user_0073,742e3a43,page_view,prod_0009,Persistent 3rdgeneration toolset,Home,238.92,2025-11-10T17:29:10.451591,mobile,FR,,
6617dc91-b765-4c96-8bdf-b08bf4e89854,user_0059,8be6b864,page_view,prod_0045,Profound foreground hardware,Sports,63.13,2025-11-28T09:15:27.451591,tablet,US,,
9adde661-e36f-4d6e-8db3-34fe5a49c4cb,user_0046,c11d652b,page_view,prod_0028,Business-focused directional success,Home,449.66,2025-11-10T15:53:22.451591,mobile,CA,,
883f77cf-2e71-470d-a59d-6f25aec8d5b8,user_0056,c5b09e53,page_view,prod_0007,Function-based secondary interface,Eletronics,117.69,2025-11-16T23:10:30.451591,tablet,FR,,
8cada101-6dc5-4c10-bc05-6e3a5221f2bb,user_0043,5f3e37e3,page_view,prod_0029,Quality-focused zero administration conglomeration,Eletronics,186.24,2025-12-01T23:30:03.451591,mobile,DE,,
9979fab1-a9a6-417a-be69-580ddd435117,user_0044,e5ea30d9,purchase,prod_0019,Integrated modular success,Home,31.38,2025-11-26T11:11:28.451591,desktop,BR,31.38,3.0
af068007-4de0-4ba6-83ae-771ce9442437,user_0006,eae8101e,page_view,prod_0010,Customer-focused incremental installation,Sports,240.3,2025-11-04T20:02:12.451591,tablet,UK,,
2d7ecc46-060d-4194-85e1-42997e889b2b,user_0077,54bd0b40,page_view,prod_0049,Operative next generation process improvement,Home,68.02,2025-11-14T10:30:09.451591,mobile,FR,,
dda5f1d0-c63b-4501-a2ab-38aec09f7c06,user_0052,fe287351,add_to_cart,prod_0000,Front-line scalable contingency,Eletronics,175.88,2025-11-18T10:20:48.451591,mobile,US,,
c4883286-46e9-4286-b46f-01a0f18e6eda,user_0054,006f187e,page_view,prod_0047,Customer-focused web-enabled moratorium,Home,236.84,2025-11-27T06:25:40.451591,mobile,FR,,
c7be8a86-17e1-45db-aadb-54b3e79e8a0a,user_0085,da6b1fb8,page_view,prod_0020,Persistent eco-centric project,Eletronics,145.04,2025-11-22T21:12:14.451591,mobile,UK,,
eec2f1e1-6de3-47e2-9d6e-d9a219904e45,user_0056,7c14e5a4,add_to_cart,prod_0007,Function-based secondary interface,Eletronics,117.69,2025-11-04T06:39:35.451591,mobile,CA,,
19ed9207-29fe-4cba-83ff-bfe5df6a715e,user_0097,3299f2a1,page_view,prod_0004,Re-contextualized systemic definition,Clothing,495.08,2025-12-02T05:37:57.451591,desktop,DE,,
06cc48d6-2102-4e9a-be44-5bb620b4bd1b,user_0013,68d4f05d,add_to_cart,prod_0028,Business-focused directional success,Home,449.66,2025-11-30T02:22:47.451591,tablet,DE,,
98c30d79-3a99-467a-9d83-af7cccfc09c5,user_0013,b7f2e113,purchase,prod_0022,Organic maximized interface,Eletronics,307.05,2025-11-27T07:03:57.451591,desktop,FR,307.05,1.0
0d5e126b-57f5-4ffc-ba4f-649fcad0e9e2,user_0072,f89f420d,page_view,prod_0007,Function-based secondary interface,Eletronics,117.69,2025-11-10T10:34:40.451591,tablet,US,,
5e077b9b-a803-43dc-a0a5-d28ed62d9632,user_0089,20abbbc1,page_view,prod_0038,Right-sized exuding hub,Eletronics,33.73,2025-11-12T07:46:40.451591,tablet,BR,,
29205b83-3930-4de3-978c-d2ec0f0a06ce,user_0093,005756a8,add_to_cart,prod_0026,Reduced client-driven customer loyalty,Sports,15.73,2025-11-23T10:54:14.451591,desktop,UK,,
fd20322a-9075-4b03-b79a-7131a1179b3c,user_0092,82dd4af1,purchase,prod_0048,Distributed dynamic complexity,Home,139.18,2025-11-05T13:06:13.451591,tablet,DE,139.18,1.0
446c3556-f948-41d1-a253-b8f79d089c49,user_0098,09e41075,add_to_cart,prod_0048,Distributed dynamic complexity,Home,139.18,2025-11-21T14:06:22.451591,desktop,BR,,
908b842a-ed0a-462b-bb38-738b64f7cdc4,user_0012,5a20772d,add_to_cart,prod_0007,Function-based secondary interface,Eletronics,117.69,2025-11-30T20:57:34.451591,mobile,FR,,
3055ab94-5de5-4722-8471-19acad5b8abe,user_0094,156f728a,page_view,prod_0024,Synchronized background analyzer,Eletronics,147.03,2025-11-22T16:57:40.451591,mobile,UK,,
e8846b35-b3b4-480f-b2ad-b4f257ddccff,user_0057,bb07219c,purchase,prod_0031,Customer-focused clear-thinking intranet,Sports,436.5,2025-11-28T03:59:28.451591,desktop,CA,436.5,2.0
7b0f22ff-c73b-4007-a1e4-c3c1ecb4f6b6,user_0063,a2da42c1,page_view,prod_0029,Quality-focused zero administration conglomeration,Eletronics,186.24,2025-11-21T13:27:48.451591,desktop,CA,,
7295ab24-b1f8-4610-a40d-b72e9beb6a13,user_0054,22a87f3e,page_view,prod_0017,Enterprise-wide value-added projection,Books,313.45,2025-11-22T23:33:38.451591,desktop,UK,,
01255ebe-6b26-42a4-87e9-6a07077d74dd,user_0057,a8442736,page_view,prod_0034,Inverse interactive Graphical User Interface,Sports,250.76,2025-11-17T19:18:28.451591,desktop,BR,,
0df9dd45-fa24-41c8-b096-815a4f0f5121,user_0041,4e29c5aa,add_to_cart,prod_0018,Operative neutral project,Clothing,481.19,2025-11-06T13:44:17.451591,mobile,CA,,
10f9c843-2585-4083-afec-3899eab0c3a3,user_0085,0a960302,page_view,prod_0028,Business-focused directional success,Home,449.66,2025-11-24T19:33:01.451591,desktop,FR,,
4162cf6c-49bd-47cc-bf9b-a936f0bedf08,user_0063,7385923b,page_view,prod_0038,Right-sized exuding hub,Eletronics,33.73,2025-11-15T13:22:02.451591,mobile,DE,,
cbe48a4f-0498-46e0-bad2-e5ed1f152e03,user_0016,228c3fff,add_to_cart,prod_0035,Organized well-modulated knowledge user,Home,106.62,2025-11-24T10:03:28.451591,tablet,BR,,
8eb7821a-ba02-410f-8776-c1f429170e71,user_0094,d779422d,add_to_cart,prod_0029,Quality-focused zero administration conglomeration,Eletronics,186.24,2025-11-17T11:18:11.451591,desktop,US,,
59fcc90a-786c-4e50-ba6b-cf212e1f26f6,user_0085,54109f0e,page_view,prod_0016,Universal homogeneous pricing structure,Eletronics,148.47,2025-11-07T23:28:51.451591,mobile,CA,,
4fdd4b4f-9f08-4ca5-b475-d4a9614c11b6,user_0004,bf923515,add_to_cart,prod_0018,Operative neutral project,Clothing,481.19,2025-11-25T08:38:40.451591,desktop,DE,,
82ed94aa-b61b-4191-a3bb-68486c8f4173,user_0050,9e4989ad,page_view,prod_0008,Decentralized fault-tolerant model,Clothing,236.01,2025-11-26T15:23:47.451591,desktop,US,,
74b0596a-474a-45e3-917e-2715ba297cab,user_0043,99931940,purchase,prod_0040,Managed background core,Eletronics,95.7,2025-11-07T03:45:05.451591,mobile,UK,95.7,2.0
3e941b57-e032-4425-be49-a66e924e7e4e,user_0094,ee11171c,purchase,prod_0002,Fully-configurable contextually-based methodology,Books,17.87,2025-11-17T08:44:51.451591,tablet,BR,17.87,3.0
bc3bcc82-1e6f-4466-bc6b-3ddba3c3711f,user_0095,108182eb,page_view,prod_0046,Visionary regional portal,Eletronics,97.96,2025-11-17T17:09:32.451591,mobile,BR,,
3c12f00c-3f5b-455b-b420-c1ac8b8c93e2,user_0056,c4485b34,purchase,prod_0039,Persevering tertiary instruction set,Home,403.39,2025-11-28T03:01:18.451591,mobile,FR,403.39,2.0
443cf077-d818-408d-b89e-8cf51566e225,user_0025,f4b4b236,purchase,prod_0022,Organic maximized interface,Eletronics,307.05,2025-11-28T13:15:44.451591,mobile,BR,307.05,1.0
51aebabe-1f7a-4ee7-aafd-c9884dd9b8e8,user_0081,08c2db7d,purchase,prod_0040,Managed background core,Eletronics,95.7,2025-11-13T00:03:31.451591,mobile,UK,95.7,1.0
7c64add6-0f6b-4278-8e2c-077e5b9cb54f,user_0015,233185bf,purchase,prod_0030,Upgradable context-sensitive support,Home,374.02,2025-11-20T08:11:23.451591,mobile,DE,374.02,1.0
dd744b08-0d9b-4dc2-b7de-9c2f6fa16e05,user_0053,536af014,purchase,prod_0010,Customer-focused incremental installation,Sports,240.3,2025-11-12T02:46:58.451591,desktop,US,240.3,3.0
04d54add-7ae7-41df-ab82-bfb10c23f097,user_0022,79562b77,add_to_cart,prod_0037,Optional asynchronous standardization,Clothing,370.23,2025-11-30T08:28:02.451591,tablet,DE,,
cae6a079-7b9c-42d5-b0c6-c573ece5aa08,user_0016,79e73845,purchase,prod_0006,Focused bi-directional hierarchy,Books,301.87,2025-11-06T05:31:37.451591,mobile,FR,301.87,3.0
0ca1315d-b35f-4c9b-84a5-36af2d511272,user_0042,7c3cc879,page_view,prod_0013,Future-proofed global framework,Sports,477.83,2025-11-07T06:33:09.451591,tablet,UK,,
644fcbf1-2bcd-4810-8d39-b1b448cc3370,user_0033,80f498dc,add_to_cart,prod_0040,Managed background core,Eletronics,95.7,2025-11-04T03:52:04.451591,desktop,FR,,
472be128-bc98-4155-9250-d2c27f02ae70,user_0077,6240c6b1,page_view,prod_0044,Digitized asynchronous monitoring,Sports,308.55,2025-11-14T14:27:05.451591,tablet,FR,,
a92f2ec4-964b-4220-994f-11e479820f61,user_0014,2fa6ab10,purchase,prod_0037,Optional asynchronous standardization,Clothing,370.23,2025-11-17T01:20:42.451591,desktop,CA,370.23,3.0
113e5cc0-7e9f-4211-bbf9-58200380dfa8,user_0059,fb048d48,purchase,prod_0009,Persistent 3rdgeneration toolset,Home,238.92,2025-11-11T04:58:57.451591,desktop,US,238.92,2.0
0a12fab9-69f5-45ca-af73-cd51076974aa,user_0007,e1f42f64,add_to_cart,prod_0028,Business-focused directional success,Home,449.66,2025-11-05T17:35:55.451591,mobile,DE,,
e3953d6c-bebe-46a0-b59c-b73bde2aae82,user_0031,d4e8c37f,page_view,prod_0044,Digitized asynchronous monitoring,Sports,308.55,2025-11-19T05:45:30.451591,tablet,FR,,
2e2d14dd-e95e-4470-8602-9af12745867b,user_0035,45d84d01,purchase,prod_0024,Synchronized background analyzer,Eletronics,147.03,2025-11-04T10:13:57.451591,desktop,BR,147.03,3.0
ab916e2e-ce5d-4a4d-bbde-8621f46303bd,user_0081,b75518ec,add_to_cart,prod_0002,Fully-configurable contextually-based methodology,Books,17.87,2025-11-09T17:08:34.451591,desktop,DE,,
ed34c442-580a-4abd-b7bb-fc8ca694dd2f,user_0079,420d95d2,page_view,prod_0019,Integrated modular success,Home,31.38,2025-11-29T04:49:48.451591,tablet,DE,,
16f546ac-380c-43c9-9708-69e6f3c618c8,user_0090,e9c1566a,add_to_cart,prod_0041,Down-sized asymmetric array,Home,220.14,2025-11-30T11:32:46.451591,desktop,US,,
7729624a-766b-42bf-8c04-0141daabac1d,user_0091,de876a95,page_view,prod_0041,Down-sized asymmetric array,Home,220.14,2025-12-02T08:58:40.451591,mobile,UK,,
f3d37f3d-7f7a-4227-bda4-fa62a389a696,user_0058,d862bbad,page_view,prod_0026,Reduced client-driven customer loyalty,Sports,15.73,2025-11-10T00:49:46.451591,tablet,FR,,
bbcbdf7a-15df-4de4-b9c6-60c6a630743e,user_0001,316c37f0,page_view,prod_0045,Profound foreground hardware,Sports,63.13,2025-11-28T08:13:57.451591,desktop,CA,,
2e4449ee-3dd0-49c8-a887-d4120f4b0f68,user_0062,f138a384,page_view,prod_0045,Profound foreground hardware,Sports,63.13,2025-11-10T13:29:16.451591,desktop,FR,,
02ce69d7-46fe-4f5c-88d8-c585b5b849ec,user_0051,a60865ec,page_view,prod_0044,Digitized asynchronous monitoring,Sports,308.55,2025-11-19T22:29:31.451591,desktop,UK,,
04e37bf4-d75a-4c05-8c56-5efd4bc594a1,user_0074,b2d13e5f,add_to_cart,prod_0046,Visionary regional portal,Eletronics,97.96,2025-11-07T22:14:31.451591,tablet,CA,,
7a7c0875-8f68-48d2-aaa2-ab8ff6732103,user_0062,256b457d,add_to_cart,prod_0040,Managed background core,Eletronics,95.7,2025-11-28T00:11:05.451591,tablet,BR,,
dbe810ca-7789-416d-a517-74aaca7f1329,user_0086,238d9908,page_view,prod_0001,Exclusive bandwidth-monitored challenge,Books,175.5,2025-11-27T12:25:32.451591,desktop,US,,
25ce329b-0d30-422c-9ba7-c7ebb94dd514,user_0087,3c0d0aea,page_view,prod_0049,Operative next generation process improvement,Home,68.02,2025-11-03T19:38:00.451591,tablet,UK,,
1f20f935-5c8e-4a38-a010-bef4c166485c,user_0013,ac4a0c61,page_view,prod_0011,Assimilated empowering contingency,Clothing,64.6,2025-11-18T04:48:32.451591,mobile,UK,,
40daa390-2234-479d-b113-0cafda274d06,user_0088,e3ab89fa,page_view,prod_0043,Optional zero tolerance process improvement,Books,110.98,2025-11-23T23:40:18.451591,mobile,FR,,
06a1fe37-9bc6-4733-8a3e-6d3f7a7dd8ea,user_0061,f826eb3f,page_view,prod_0008,Decentralized fault-tolerant model,Clothing,236.01,2025-11-14T13:39:37.451591,mobile,DE,,
62e5a784-0171-4c8a-9cfd-27bae0602b21,user_0084,99abc4d9,add_to_cart,prod_0018,Operative neutral project,Clothing,481.19,2025-11-06T00:14:59.451591,tablet,FR,,
ae43b7d3-d0ff-41d2-8a83-25c9c062b9d4,user_0014,5c4f8e5d,page_view,prod_0032,Switchable clear-thinking hierarchy,Clothing,62.09,2025-11-29T22:48:47.451591,tablet,FR,,
9e56b56d-ea48-41db-a873-615b4c04dfe9,user_0080,62cc7ba1,purchase,prod_0046,Visionary regional portal,Eletronics,97.96,2025-11-10T12:00:48.451591,mobile,FR,97.96,1.0
48db2a85-947c-4ba7-9bda-dc47b385efa6,user_0076,da234d73,page_view,prod_0032,Switchable clear-thinking hierarchy,Clothing,62.09,2025-11-24T00:50:10.451591,desktop,FR,,
95bac6c2-cd56-40b1-9a71-06ad486dedb8,user_0020,05b8efee,page_view,prod_0036,Proactive hybrid superstructure,Books,208.12,2025-11-09T03:44:50.451591,mobile,US,,
ab491de2-28af-4d09-af64-1c9eee37a15f,user_0035,bbb68fd5,add_to_cart,prod_0033,Persistent contextually-based groupware,Clothing,158.71,2025-11-24T21:41:27.451591,desktop,DE,,
12b3ee2a-055c-4743-9d7c-569be68b6e93,user_0024,8d21463b,add_to_cart,prod_0020,Persistent eco-centric project,Eletronics,145.04,2025-11-21T00:08:56.451591,desktop,BR,,
5d357fac-ebc1-4b08-83b2-b6bd7c9455e4,user_0069,d2fc75fc,page_view,prod_0017,Enterprise-wide value-added projection,Books,313.45,2025-11-07T00:15:32.451591,tablet,CA,,
d6ae81d8-a2ab-424e-a4c0-b59ef3786a04,user_0046,e30071ec,purchase,prod_0007,Function-based secondary interface,Eletronics,117.69,2025-11-29T18:16:24.451591,tablet,UK,117.69,3.0
b20afcbf-8712-4af6-9a42-047cc565069a,user_0000,83573d48,add_to_cart,prod_0043,Optional zero tolerance process improvement,Books,110.98,2025-11-24T11:13:16.451591,mobile,CA,,
a85f0f9d-7750-4f36-b447-3fe4ade86da5,user_0016,dc62c5a8,add_to_cart,prod_0005,Profound client-driven knowledgebase,Clothing,84.01,2025-11-29T10:45:41.451591,tablet,UK,,
4235bd4f-c602-446c-96b5-8e9a1d705f52,user_0058,737ac8e4,page_view,prod_0029,Quality-focused zero administration conglomeration,Eletronics,186.24,2025-11-28T06:29:01.451591,tablet,US,,
05fa4a58-905e-45d8-9879-a13873d5649d,user_0098,c4c16ed4,page_view,prod_0028,Business-focused directional success,Home,449.66,2025-11-14T06:56:50.451591,desktop,UK,,
ea74efd2-51f3-4de0-af31-d6ac53d368fc,user_0025,048f1b78,purchase,prod_0046,Visionary regional portal,Eletronics,97.96,2025-11-09T11:59:24.451591,tablet,US,97.96,2.0
21dc5336-647d-438f-990c-5bdcf817c09b,user_0047,64013701,add_to_cart,prod_0010,Customer-focused incremental installation,Sports,240.3,2025-11-13T19:24:36.451591,mobile,BR,,
37184ba6-403b-4cca-8e54-ca0c642fc89a,user_0099,be9483c4,page_view,prod_0030,Upgradable context-sensitive support,Home,374.02,2025-11-14T23:26:39.451591,tablet,FR,,
6acf9355-bb2e-4566-9ac4-15c6d484280f,user_0089,79ae5295,add_to_cart,prod_0036,Proactive hybrid superstructure,Books,208.12,2025-11-15T00:54:07.451591,tablet,CA,,
d37dd688-7dd7-4622-a1c0-222024719c95,user_0003,39e9bef5,add_to_cart,prod_0011,Assimilated empowering contingency,Clothing,64.6,2025-11-12T08:52:21.451591,mobile,CA,,
eade7641-ea71-40e5-824b-e6606c58f9a6,user_0086,3a90c42d,page_view,prod_0003,Upgradable optimal hierarchy,Eletronics,291.09,2025-11-21T03:12:20.451591,desktop,BR,,
9d704813-dbaa-425d-bbe8-44bfb082c088,user_0004,16d67535,page_view,prod_0002,Fully-configurable contextually-based methodology,Books,17.87,2025-11-03T12:52:49.451591,desktop,BR,,
44c521a5-d9da-4427-bef0-1fb764a9bdf4,user_0002,601bc311,purchase,prod_0039,Persevering tertiary instruction set,Home,403.39,2025-11-15T23:48:00.451591,mobile,DE,403.39,3.0
b7511bc7-a26d-4101-b826-49e7a0d732b3,user_0051,d9d105e3,add_to_cart,prod_0011,Assimilated empowering contingency,Clothing,64.6,2025-11-05T03:41:13.451591,mobile,DE,,
99ca4e50-3081-4aea-a8ff-86ff8dbec110,user_0095,428675bc,page_view,prod_0017,Enterprise-wide value-added projection,Books,313.45,2025-11-10T02:00:15.451591,tablet,FR,,
8132222d-8f27-4d99-b5ff-5f16dbd17137,user_0039,ffb5d9c3,add_to_cart,prod_0030,Upgradable context-sensitive support,Home,374.02,2025-12-02T04:02:58.451591,desktop,UK,,
7cefd186-b27f-45cf-b2c7-aa0f96e1ac7d,user_0057,35a26909,add_to_cart,prod_0003,Upgradable optimal hierarchy,Eletronics,291.09,2025-11-03T06:32:00.451591,tablet,US,,
1420e0ea-3e61-4adc-8b6c-da703a15a573,user_0013,99cf03ed,page_view,prod_0011,Assimilated empowering contingency,Clothing,64.6,2025-11-05T20:50:28.451591,tablet,DE,,
5c2eaa49-20f7-4f99-bf55-0df235420758,user_0089,8975b22b,add_to_cart,prod_0037,Optional asynchronous standardization,Clothing,370.23,2025-11-21T17:19:16.451591,desktop,BR,,
b68d1a14-e9e1-4cac-b34a-22e4bcea045c,user_0021,68c04492,page_view,prod_0005,Profound client-driven knowledgebase,Clothing,84.01,2025-11-16T07:24:44.451591,tablet,US,,
6f82f2d8-87c6-4ce2-92ad-d8887e626c45,user_0077,2fe55bd0,add_to_cart,prod_0004,Re-contextualized systemic definition,Clothing,495.08,2025-11-05T19:33:06.451591,mobile,CA,,
0b6b7a01-f6ee-4470-a193-1979cfdf5c7d,user_0058,fd496196,page_view,prod_0007,Function-based secondary interface,Eletronics,117.69,2025-11-19T23:08:22.451591,mobile,BR,,
23d68dde-2c60-4130-85df-e004cf855368,user_0010,5961e75f,page_view,prod_0008,Decentralized fault-tolerant model,Clothing,236.01,2025-11-10T09:24:10.451591,tablet,FR,,
d323ccbb-e121-4b5e-bc43-34504d74ec54,user_0057,c6251182,add_to_cart,prod_0021,Optimized full-range migration,Eletronics,227.28,2025-11-10T08:42:03.451591,desktop,UK,,
a95b0521-d596-4857-9e5c-30b499d7ab78,user_0073,ee487c85,add_to_cart,prod_0011,Assimilated empowering contingency,Clothing,64.6,2025-11-11T04:16:28.451591,mobile,CA,,
e78cae9c-80ef-4331-b6cf-bb58d5d3e579,user_0076,c2354b2c,purchase,prod_0014,Switchable cohesive hierarchy,Books,490.75,2025-11-09T08:23:58.451591,desktop,FR,490.75,3.0
c4e16ff1-3529-4a25-884c-b936de96c13e,user_0054,bc7fce78,page_view,prod_0046,Visionary regional portal,Eletronics,97.96,2025-11-13T07:49:16.451591,mobile,US,,
46125c6a-cf63-4d2b-b69f-768a15c98d26,user_0011,efc83aaf,page_view,prod_0045,Profound foreground hardware,Sports,63.13,2025-11-24T16:37:27.451591,tablet,CA,,
1540c59d-2686-4f10-b442-6ed56324a565,user_0035,ac45d312,purchase,prod_0003,Upgradable optimal hierarchy,Eletronics,291.09,2025-11-25T03:19:54.451591,tablet,UK,291.09,3.0
0c7921f9-db05-4979-9c10-df2d0cefc49e,user_0026,0f326174,purchase,prod_0038,Right-sized exuding hub,Eletronics,33.73,2025-11-13T14:22:14.451591,desktop,FR,33.73,3.0
0b6e452e-3b9b-4d4c-ab7b-d67b58b8b028,user_0029,b2604be7,page_view,prod_0019,Integrated modular success,Home,31.38,2025-12-01T12:08:35.451591,desktop,BR,,
6acda90b-5b64-46f3-bf31-ae499d634048,user_0078,fff5e1df,page_view,prod_0003,Upgradable optimal hierarchy,Eletronics,291.09,2025-11-30T13:38:39.451591,tablet,BR,,
a6e46a4a-a248-483a-a5b8-d869803d0aeb,user_0021,a5e8bf17,add_to_cart,prod_0038,Right-sized exuding hub,Eletronics,33.73,2025-11-04T14:12:55.451591,desktop,FR,,
473638c6-3e57-4d6a-af14-b7d316190c83,user_0094,713cd708,purchase,prod_0016,Universal homogeneous pricing structure,Eletronics,148.47,2025-11-28T21:50:28.451591,mobile,UK,148.47,2.0
